"0","1510913700"
"NA","1510920000"
"0","1511006460"
"1","1511046660"
"0","1511074800"
"1","1511131320"
"0","1511162040"
"1","1511217420"
"0","1511247300"
"1","1511305980"
"0","1511335140"
"1","1511394300"
"0","1511421900"
"1","1511473860"
"0","1511476440"
"1","1511480760"
"0","1511516040"
"end","1511516640"
